company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_category_code,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_type,funded_at,funded_month,funded_quarter,funded_year,raised_amount_usd
/company/shoutlet,Shoutlet,enterprise,USA,WI,Madison,Madison,/company/american-family-insurance,American Family Insurance,,,,unknown,,series-b,2010-12-06,2010-12,2010-Q4,2010,6000000
/company/nxthera,NxThera,medical,USA,MN,Minneapolis,Saint Paul,/company/american-medical-systems,American Medical Systems,,USA,MN,Minneapolis,Minnetonka,series-b,2011-10-04,2011-10,2011-Q4,2011,21600000
/company/121nexus,121nexus,software,USA,RI,Providence,Providence,/company/american-pioneer-ventures-ltd,"American Pioneer Ventures, Ltd",,,,unknown,,angel,2012-04-20,2012-04,2012-Q2,2012,55000
/company/gather,Gather,news,USA,MA,Boston,Boston,/company/american-public-media,American Public Media,other,,,unknown,,series-a,2004-12-01,2004-12,2004-Q4,2004,3000000
/company/gather,Gather,news,USA,MA,Boston,Boston,/company/american-public-media,American Public Media,other,,,unknown,,series-c+,2009-06-14,2009-06,2009-Q2,2009,5300000
/company/fidelis,Fidelis,education,USA,CA,SF Bay,San Francisco,/company/american-public-university-stytem,American Public University Stytem,,,,unknown,,series-a,2013-05-01,2013-05,2013-Q2,2013,6000000
/company/presidio-networked-solutions,Presidio,health,USA,MD,Washington DC,Greenbelt,/company/american-securities,American Securities,other,,,unknown,,venture,2011-04-04,2011-04,2011-Q2,2011,
/company/miragen-therapeutics,Miragen Therapeutics,biotech,USA,CO,Denver,Boulder,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2009-06-03,2009-06,2009-Q2,2009,4000000
/company/interkrin,InteKrin,biotech,USA,CA,SF Bay,Los Altos,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-c+,2008-08-04,2008-08,2008-Q3,2008,18500000
/company/calistoga-pharmaceuticals,Calistoga Pharmaceuticals,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2009-05-05,2009-05,2009-Q2,2009,30000000
/company/epizyme,Epizyme,biotech,USA,MA,Boston,Cambridge,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2009-10-07,2009-10,2009-Q4,2009,32000000
/company/trinity-biosystems,Trinity Biosystems,biotech,USA,CA,SF Bay,Menlo Park,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,venture,2009-11-09,2009-11,2009-Q4,2009,7500000
/company/allozyne,Allozyne,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2007-10-26,2007-10,2007-Q4,2007,30000000
/company/calistoga-pharmaceuticals,Calistoga Pharmaceuticals,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-a,2007-03-05,2007-03,2007-Q1,2007,21000000
/company/argolyn-bioscience,Argolyn Bioscience,biotech,USA,NC,Raleigh-Durham,Durham,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-a,2007-06-25,2007-06,2007-Q2,2007,15800000
/company/vlst-corporation,VLST Corporation,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2006-06-16,2006-06,2006-Q2,2006,55000000
/company/avidia,Avidia,advertising,USA,CA,SF Bay,Mountain View,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-c+,2006-05-09,2006-05,2006-Q2,2006,43800000
/company/trinity-biosystems,Trinity Biosystems,biotech,USA,CA,SF Bay,Menlo Park,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2006-07-18,2006-07,2006-Q3,2006,21000000
/company/calistoga-pharmaceuticals,Calistoga Pharmaceuticals,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-c+,2010-06-30,2010-06,2010-Q2,2010,40000000
/company/avidia,Avidia,advertising,USA,CA,SF Bay,Mountain View,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2005-05-06,2005-05,2005-Q2,2005,28500000
/company/ptc-therapeutics,PTC Therapeutics,biotech,USA,NJ,South Plainfield,South Plainfield,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,venture,2005-11-10,2005-11,2005-Q4,2005,26600000
/company/theraclone-sciences,Theraclone Sciences,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,venture,2010-03-17,2010-03,2010-Q1,2010,1500000
/company/tetralogic-pharmaceuticals,TetraLogic Pharmaceuticals,biotech,USA,PA,Philadelphia,Malvern,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-c+,2010-08-10,2010-08,2010-Q3,2010,32000000
/company/allozyne,Allozyne,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-a,2005-12-06,2005-12,2005-Q4,2005,3500000
/company/decimmune-therapeutics,DecImmune Therapeutics,biotech,USA,MA,Boston,Boston,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,venture,2010-09-27,2010-09,2010-Q3,2010,3200000
/company/sutro-biopharma,Sutro Biopharma,biotech,USA,CA,SF Bay,South San Francisco,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-c+,2010-11-17,2010-11,2010-Q4,2010,36500000
/company/acylin-therapeutics,Acylin Therapeutics,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-a,2011-01-11,2011-01,2011-Q1,2011,4400000
/company/oncofactor-corporation,Oncofactor Corporation,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-a,2011-08-02,2011-08,2011-Q3,2011,2100000
/company/ardelyx,Ardelyx,biotech,USA,CA,SF Bay,Fremont,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2011-08-31,2011-08,2011-Q3,2011,30000000
/company/miragen-therapeutics,Miragen Therapeutics,biotech,USA,CO,Denver,Boulder,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2012-04-24,2012-04,2012-Q2,2012,20000000
/company/sutro-biopharma,Sutro Biopharma,biotech,USA,CA,SF Bay,South San Francisco,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-c+,2012-05-08,2012-05,2012-Q2,2012,16500000
/company/theraclone-sciences,Theraclone Sciences,biotech,USA,WA,Seattle,Seattle,/company/amgen,Amgen,biotech,USA,CA,Los Angeles,Thousand Oaks,series-b,2013-03-25,2013-03,2013-Q1,2013,8000000
/company/invested-in,Invested.in,web,USA,CA,Los Angeles,santa monica,/company/amplify-la,Amplify.LA,finance,USA,CA,Los Angeles,Los Angeles,angel,2011-12-01,2011-12,2011-Q4,2011,45000
/company/stacksocial,StackSocial,ecommerce,USA,CA,Venice,Venice,/company/amplify-la,Amplify.LA,finance,USA,CA,Los Angeles,Los Angeles,angel,2012-01-17,2012-01,2012-Q1,2012,
/company/look-io,Look.io,mobile,USA,NY,New York,New York,/company/amplify-la,Amplify.LA,finance,USA,CA,Los Angeles,Los Angeles,angel,2012-01-01,2012-01,2012-Q1,2012,
/company/artkive,The Kive Company,web,USA,CA,Los Angeles,Encino,/company/amplify-la,Amplify.LA,finance,USA,CA,Los Angeles,Los Angeles,angel,2012-11-16,2012-11,2012-Q4,2012,500000
/company/20jeans,20JEANS,ecommerce,USA,CA,Los Angeles,Los Angeles,/company/amplify-la,Amplify.LA,finance,USA,CA,Los Angeles,Los Angeles,angel,2013-02-01,2013-02,2013-Q1,2013,
/company/floqast,FloQast,enterprise,USA,CA,Venice,Venice,/company/amplify-la,Amplify.LA,finance,USA,CA,Los Angeles,Los Angeles,angel,2013-06-28,2013-06,2013-Q2,2013,50000
/company/bioseek,BioSeek,biotech,USA,CA,SF Bay,South San Francisco,/company/amylin-pharmaceuticals,Amylin Pharmaceuticals,biotech,USA,CA,San Diego,San Diego,series-c+,2007-05-23,2007-05,2007-Q2,2007,10000000
/company/abpathfinder,ABPathfinder,software,USA,KS,Kansas City,Overland Park,/company/angel-capital-group,Angel Capital Group,consulting,USA,TN,Nashville,Nashville,series-a,2012-12-05,2012-12,2012-Q4,2012,400000
/company/styletrek,StyleTrek,fashion,USA,NY,New York,New York,/company/angel-hub,Angel Hub,,,,unknown,,series-a,2010-02-01,2010-02,2010-Q1,2010,1500000
/company/distil,Distil,security,USA,VA,Washington DC,Arlington,/company/angellist,AngelList,other,USA,CA,SF Bay,San Francisco,angel,2013-03-18,2013-03,2013-Q1,2013,200000
/company/sqwiggle,Sqwiggle,software,USA,CA,California - Other,,/company/angellist-syndicate,AngelList Syndicate,,,,unknown,,angel,2013-08-29,2013-08,2013-Q3,2013,1100000
/company/snip-ly,Snip.ly,web,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2010-09-10,2010-09,2010-Q3,2010,
/company/hug-energy,Hug Energy,web,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2010-09-01,2010-09,2010-Q3,2010,
/company/alltrails-com,AllTrails,sports,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2010-09-01,2010-09,2010-Q3,2010,
/company/curatedby,curated.by,web,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2010-09-01,2010-09,2010-Q3,2010,
/company/mopub,MoPub,mobile,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2010-09-01,2010-09,2010-Q3,2010,
/company/postmates,Postmates,mobile,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2011-05-01,2011-05,2011-Q2,2011,750000
/company/idonethis,iDoneThis,software,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2011-12-01,2011-12,2011-Q4,2011,380000
/company/ribbon,Ribbon,ecommerce,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2011-09-01,2011-09,2011-Q3,2011,120000
/company/piggybackr,Piggybackr,nonprofit,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-04-17,2013-04,2013-Q2,2013,325000
/company/rolepoint,RolePoint,software,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-04-21,2013-04,2013-Q2,2013,
/company/audience-fm,Audience.fm,music,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/boxbee,Boxbee,other,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/chasm-io,Chasm.io (formerly Wahooly),social,USA,TX,Austin,Austin,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/dronedeploy,DroneDeploy,transportation,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/fieldwire,Fieldwire,mobile,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/humanapi,HumanAPI,software,USA,CA,SF Bay,Menlo Park,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/iterable,Iterable,enterprise,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/pogoseat,Pogoseat,enterprise,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/roobi,Roobiq,mobile,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/sensor-tower,Sensor Tower,mobile,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/truly-wireless,Truly Wireless,enterprise,USA,NY,New York,New York,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2013-05-01,2013-05,2013-Q2,2013,
/company/appyzoo,AppyZoo,games_video,USA,CA,California - Other,,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,angel,2011-01-01,2011-01,2011-Q1,2011,
/company/elasticbox,ElasticBox,enterprise,USA,CA,SF Bay,Mountain View,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,series-a,2013-06-26,2013-06,2013-Q2,2013,3400000
/company/storefront,Storefront,real_estate,USA,CA,SF Bay,San Francisco,/company/angelpad,AngelPad,,USA,CA,SF Bay,San Francisco,series-a,2013-06-26,2013-06,2013-Q2,2013,1600000
/company/yasmo-live,Yasmo,social,USA,CA,SF Bay,SAN FRANCISCO,/company/angels-5k,Angels 5K,,,,unknown,,angel,2010-09-10,2010-09,2010-Q3,2010,53000
/company/civicscience-inc,CivicScience,analytics,USA,PA,Pittsburg,Pittsburgh,/company/anzalone-liszt-research,Anzalone Liszt Research,,USA,AL,Montgomery,Montgomery,series-a,2011-03-24,2011-03,2011-Q1,2011,1600000
/company/ancestry-com,Ancestry,ecommerce,USA,UT,Salt Lake City,Provo,/company/aol,AOL,web,USA,NY,New York,New York,series-b,1999-09-01,1999-09,1999-Q3,1999,33200000
/company/kayak,KAYAK,search,USA,CT,New York,Norwalk,/company/aol,AOL,web,USA,NY,New York,New York,series-b,2004-12-01,2004-12,2004-Q4,2004,7000000
/company/kayak,KAYAK,search,USA,CT,New York,Norwalk,/company/aol,AOL,web,USA,NY,New York,New York,series-a,2004-01-01,2004-01,2004-Q1,2004,8500000
/company/xo-group,XO Group,web,USA,NY,New York,New York,/company/aol,AOL,web,USA,NY,New York,New York,series-a,1996-01-01,1996-01,1996-Q1,1996,1600000
/company/mozilla,Mozilla,web,USA,CA,SF Bay,Mountain View,/company/aol,AOL,web,USA,NY,New York,New York,venture,2003-07-15,2003-07,2003-Q3,2003,2000000
/company/extreme-enterprises,Extreme Enterprises,enterprise,USA,FL,Tampa,St Petersburg,/company/apogeeinvent,ApogeeInvent,software,USA,ID,American Falls,American Falls,angel,2009-06-15,2009-06,2009-Q2,2009,200000
/company/revolve-2,Revolve.,enterprise,USA,IL,Chicago,Chicago,/company/appiphony,Appiphony,,,,unknown,,angel,2011-06-01,2011-06,2011-Q2,2011,
/company/collaaj,Collaaj,enterprise,USA,CA,SF Bay,Santa Clara,/company/appsense,AppSense,enterprise,GBR,,Warrington,Warrington,angel,2012-05-23,2012-05,2012-Q2,2012,
/company/kindling,Kindling,software,USA,NY,New York,New York,/company/arc90,Arc90,web,USA,NY,New York,New York City,series-b,2012-10-03,2012-10,2012-Q4,2012,2300000
/company/miasole,MiaSolé,cleantech,USA,CA,SF Bay,Santa Clara,/company/arcelormittal,ArcelorMittal,,GBR,,London,London,series-c+,2008-07-01,2008-07,2008-Q3,2008,220000000
/company/obsorb,Obsorb,software,USA,MO,Saint Louis,St Louis,/company/arch-grants,Arch Grants,finance,USA,MO,Saint Louis,St. Louis,angel,2011-05-01,2011-05,2011-Q2,2011,110000
/company/material-mix,Material Mix,software,USA,MO,Saint Louis,Saint Louis,/company/arch-grants,Arch Grants,finance,USA,MO,Saint Louis,St. Louis,angel,2012-05-10,2012-05,2012-Q2,2012,50000
/company/foodessentials,FoodEssentials,analytics,USA,MO,Saint Louis,Saint Louis,/company/arch-grants,Arch Grants,finance,USA,MO,Saint Louis,St. Louis,angel,2012-06-01,2012-06,2012-Q2,2012,50000
/company/adfreeq,adFreeq,advertising,USA,MO,Saint Louis,Columbia,/company/arch-grants,Arch Grants,finance,USA,MO,Saint Louis,St. Louis,other,2013-05-14,2013-05,2013-Q2,2013,50000
/company/foodessentials,FoodEssentials,analytics,USA,MO,Saint Louis,Saint Louis,/company/arch-grants,Arch Grants,finance,USA,MO,Saint Louis,St. Louis,angel,2013-04-05,2013-04,2013-Q2,2013,100000
/company/companion-pharma,Companion Pharma,biotech,USA,MO,Saint Louis,St. Louis,/company/arch-grants,Arch Grants,finance,USA,MO,Saint Louis,St. Louis,other,2012-05-01,2012-05,2012-Q2,2012,50000
/company/trakbill,TrakBill,software,USA,MO,Saint Louis,Saint Louis,/company/arch-grants,Arch Grants,finance,USA,MO,Saint Louis,St. Louis,other,2013-05-14,2013-05,2013-Q2,2013,50000
/company/dennoo,Dennoo,advertising,USA,CA,SF Bay,Palo Alto,/company/archetype,Archetype,consulting,JPN,,Tokyo,Tokyo,series-a,2013-01-31,2013-01,2013-Q1,2013,2000000
/company/quixey,Quixey,search,USA,CA,SF Bay,Mountain View,/company/archimedes-labs,Archimedes Labs,mobile,USA,CA,SF Bay,Palo Alto,angel,2011-04-07,2011-04,2011-Q2,2011,400000
/company/blurtt,Blurtt,web,USA,TX,Austin,Austin,/company/archimedes-labs,Archimedes Labs,mobile,USA,CA,SF Bay,Palo Alto,angel,2011-07-22,2011-07,2011-Q3,2011,
/company/incident-technologies,Incident Technologies,hardware,USA,CA,SF Bay,Santa Clara,/company/archimedes-labs,Archimedes Labs,mobile,USA,CA,SF Bay,Palo Alto,angel,2011-11-01,2011-11,2011-Q4,2011,745000
/company/justme,just.me,mobile,USA,CA,SF Bay,Palo Alto,/company/archimedes-labs,Archimedes Labs,mobile,USA,CA,SF Bay,Palo Alto,angel,2011-01-01,2011-01,2011-Q1,2011,50000
/company/m-dot,M.dot,mobile,USA,AZ,Phoenix,Scottsdale,/company/archimedes-labs,Archimedes Labs,mobile,USA,CA,SF Bay,Palo Alto,angel,2012-07-06,2012-07,2012-Q3,2012,100000
/company/weendy,weendy,social,USA,CA,SF Bay,San Francisco,/company/archimedes-labs,Archimedes Labs,mobile,USA,CA,SF Bay,Palo Alto,angel,2013-01-10,2013-01,2013-Q1,2013,240000
/company/retrace,Retrace,mobile,USA,CA,SF Bay,Palo Alto,/company/archimedes-labs,Archimedes Labs,mobile,USA,CA,SF Bay,Palo Alto,angel,2013-04-01,2013-04,2013-Q2,2013,100000
/company/big-in-japan,Big In Japan,mobile,USA,TX,Dallas,Dallas,/company/architel-lp,Architel LP,network_hosting,USA,TX,Dallas,Dallas,angel,2008-09-18,2008-09,2008-Q3,2008,700000
/company/shopsavvy,ShopSavvy,mobile,USA,CA,SF Bay,San Francsico,/company/architel-lp,Architel LP,network_hosting,USA,TX,Dallas,Dallas,angel,2008-08-01,2008-08,2008-Q3,2008,700000
/company/shopsavvy,ShopSavvy,mobile,USA,CA,SF Bay,San Francsico,/company/architel-lp,Architel LP,network_hosting,USA,TX,Dallas,Dallas,other,2010-08-01,2010-08,2010-Q3,2010,800000
/company/guitar-party,Guitar Party,music,USA,CA,SF Bay,San Francisco,/company/arion-banki,Arion Banki,,,,unknown,,angel,2012-07-30,2012-07,2012-Q3,2012,16500
/company/orangeslyce,OrangeSlyce,web,USA,AZ,Phoenix,Tempe,/company/arizona-state-university,Arizona State University,,,,unknown,,other,2010-06-01,2010-06,2010-Q2,2010,10000
/company/orangeslyce,OrangeSlyce,web,USA,AZ,Phoenix,Tempe,/company/arizona-state-university,Arizona State University,,,,unknown,,other,2009-01-01,2009-01,2009-Q1,2009,2000
/company/konaware,KonaWare,software,USA,CA,SF Bay,Menlo Park,/company/arkansas-science-technology-authority,Arkansas Science & Technology Authority,,USA,AR,Little Rock,Little Rock,series-c+,2006-07-06,2006-07,2006-Q3,2006,2000000
/company/ambiq-micro,Ambiq Micro,semiconductor,USA,MI,Detroit,Ann Arbor,/company/arm,ARM,,GBR,,London,Cambridge,series-b,2013-08-20,2013-08,2013-Q3,2013,10000000
/company/watchwith,Watchwith,games_video,USA,CA,SF Bay,San Francisco,/company/arris-group,Arris Group,public_relations,USA,OR,portland metro,portland metro,series-a,2013-06-25,2013-06,2013-Q2,2013,5000000
/company/calando-pharmaceuticals,Calando Pharmaceuticals,biotech,USA,CA,Los Angeles,Pasadena,/company/arrowhead-research,Arrowhead Research,biotech,USA,CA,Los Angeles,Pasadena,venture,2011-01-18,2011-01,2011-Q1,2011,1000000
/company/caplinked,CapLinked,enterprise,USA,CA,Los Angeles,Manhattan Beach,/company/artesian,Artesian,,,,unknown,,venture,2013-05-10,2013-05,2013-Q2,2013,649400
/company/newsmaven,NewsMaven,advertising,USA,CA,SF Bay,San Francisco,/company/artesian-capital-management,Artesian Capital Management,,AUS,,Sydney,Sydney,angel,2013-06-06,2013-06,2013-Q2,2013,60000
/company/muziwave-com,Muziwave.com,other,USA,CA,Los Angeles,Los Angeles,/company/artisoft-group-llc,"Artisoft Group, LLC",,,,unknown,,angel,2012-08-01,2012-08,2012-Q3,2012,25000
/company/artisan-pharma,Artisan Pharma,biotech,USA,MA,Boston,Waltham,/company/asahi-kasei,Asahi Kasei,,JPN,,Tokyo,Tokyo,series-b,2010-03-01,2010-03,2010-Q1,2010,22000000
/company/crystal-is,Crystal IS,semiconductor,USA,NY,Green Island,Green Island,/company/asahi-kasei,Asahi Kasei,,JPN,,Tokyo,Tokyo,series-b,2010-08-23,2010-08,2010-Q3,2010,4000000
/company/envia-systems,Envia Systems,cleantech,USA,CA,SF Bay,Newark,/company/asahi-kasei,Asahi Kasei,,JPN,,Tokyo,Tokyo,series-c+,2011-01-26,2011-01,2011-Q1,2011,17000000
/company/rsmart,rSmart,software,USA,AZ,Phoenix,Scottsdale,/company/asahi-net,ASAHI Net,,,,unknown,,series-b,2012-08-16,2012-08,2012-Q3,2012,10750000
/company/fancloud,Fancloud,sports,USA,CA,Los Angeles,Woodland Hills,/company/asc-ticket-company,ASC Ticket Company,,,,unknown,,series-a,2011-11-19,2011-11,2011-Q4,2011,150000
